ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
59	"ENSMUSG00000034024.8"	"Cct2"	chr10	-	117061297	117061581	117061297	117061410	117061504	117061581	59	137,90,155,90	749,510,721,490	116,143,80,92	540,498,426,539	78	39	0.259173004954	0.756117101817	0.084,0.081,0.097,0.084	0.097,0.126,0.086,0.079	-0.01
60	"ENSMUSG00000034024.8"	"Cct2"	chr10	-	117062975	117063375	117062975	117063050	117063159	117063375	60	3,5,11,2	22,11,27,4	10,11,5,0	23,25,20,9	78	39	0.869991857842	1.0	0.064,0.185,0.169,0.2	0.179,0.18,0.111,0.0	0.037
62	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155655521	155656305	155655521	155655700	155656071	155656305	62	3,0,0,4	1,9,8,0	4,6,0,5	5,7,2,7	78	39	0.304447282432	0.832316806105	0.6,0.0,0.0,1.0	0.286,0.3,0.0,0.263	0.188
63	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155656912	155657314	155656912	155657069	155657165	155657314	63	0,0,0,11	23,6,11,7	0,0,0,0	12,6,9,13	78	39	0.0124106998051	0.101557387558	0.0,0.0,0.0,0.44	0.0,0.0,0.0,0.0	0.11
64	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155658893	155659265	155658893	155659001	155659122	155659265	64	5,4,0,0	3,3,0,0	5,13,6,9	6,6,3,7	78	39	1	1.0	0.455,0.4,NA,NA	0.294,0.52,0.5,0.391	0.001
67	"ENSMUSG00000037336.14"	"Mfsd2b"	chr12	-	4865136	4866529	4865136	4866268	4866448	4866529	67	2,0,0,0	0,0,0,0	0,0,0,0	0,0,1,0	78	39	1	1.0	1.0,NA,NA,NA	NA,NA,0.0,NA	1.0
71	"ENSMUSG00000052133.16"	"Sema5b"	chr16	+	35659922	35660383	35659922	35660070	35660157	35660383	71	0,2,0,0	6,6,0,1	0,0,0,0	0,2,0,0	78	39	1	1.0	0.0,0.143,NA,0.0	NA,0.0,NA,NA	0.048
73	"ENSMUSG00000068860.5"	"AC140190.2"	chr3	-	95239949	95241598	95239949	95240111	95240594	95241598	73	4,6,1,1	2,0,0,4	3,9,2,6	4,0,0,0	78	39	0.0762804661275	0.34612978427	0.5,1.0,1.0,0.111	0.273,1.0,1.0,1.0	-0.165
74	"ENSMUSG00000073433.10"	"Arhgdig"	chr17	-	26199751	26200370	26199751	26199828	26200190	26200370	74	0,1,4,2	0,0,0,0	2,0,2,12	1,0,0,0	78	39	1	1.0	NA,1.0,1.0,1.0	0.5,NA,1.0,1.0	0.167
75	"ENSMUSG00000032177.17"	"Pde4a"	chr9	+	21191326	21192431	21191326	21191518	21192394	21192431	75	1,5,0,0	8,7,10,0	0,0,0,0	4,6,0,0	78	39	1	1.0	0.059,0.263,0.0,NA	0.0,0.0,NA,NA	0.107
78	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103175618	103177419	78	14,12,8,8	193,196,179,96	9,27,10,6	74,157,134,90	78	39	0.0117156483328	0.0974869695228	0.035,0.03,0.022,0.04	0.057,0.079,0.036,0.032	-0.019
79	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103174339	103177419	103174339	103174501	103177338	103177419	79	13,9,3,15	11,8,0,0	27,44,4,16	5,0,2,2	78	39	0.206020761177	0.653527092617	0.371,0.36,1.0,1.0	0.73,1.0,0.5,0.8	-0.075
80	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103175618	103177419	103175618	103175669	103177338	103177419	80	15,6,8,7	210,141,218,105	18,25,0,13	120,213,91,150	78	39	0.00840048100047	0.078599849361	0.034,0.021,0.018,0.032	0.07,0.055,0.0,0.042	-0.015
82	"ENSMUSG00000031482.9"	"Slc25a15"	chr8	-	22380837	22383344	22380837	22381007	22383206	22383344	82	3,2,3,0	43,41,42,22	2,0,2,0	22,34,27,22	78	39	0.598700763054	1.0	0.034,0.024,0.034,0.0	0.043,0.0,0.036,0.0	0.003
83	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143928098	143929042	143928098	143928266	143928941	143929042	83	6,6,0,0	21,9,17,4	1,0,7,0	24,15,9,3	78	39	0.345795399742	0.898546926778	0.125,0.25,0.0,0.0	0.02,0.0,0.28,0.0	0.019
86	"ENSMUSG00000098488.7"	"Pla2g4b"	chr2	+	120034919	120035324	120034919	120035056	120035195	120035324	86	0,0,0,0	2,0,0,0	0,0,0,1	0,0,0,0	78	39	1	1.0	0.0,NA,NA,NA	NA,NA,NA,1.0	-1.0
87	"ENSMUSG00000098488.7"	"Pla2g4b"	chr2	+	120036746	120037095	120036746	120036830	120037057	120037095	87	0,2,4,0	0,0,0,0	0,3,0,0	0,4,0,3	78	39	1	1.0	NA,1.0,1.0,NA	NA,0.273,NA,0.0	0.863
89	"ENSMUSG00000045679.14"	"Pqlc3"	chr12	-	16992277	16993573	16992277	16992319	16993452	16993573	89	4,1,0,0	12,16,6,0	2,0,0,0	1,6,10,12	78	39	1	1.0	0.143,0.03,0.0,NA	0.5,0.0,0.0,0.0	-0.067
91	"ENSMUSG00000045679.14"	"Pqlc3"	chr12	-	16997633	16997856	16997633	16997703	16997773	16997856	91	0,4,0,0	5,19,6,0	0,0,2,0	1,0,0,4	78	39	1	1.0	0.0,0.095,0.0,NA	0.0,NA,1.0,0.0	-0.302
92	"ENSMUSG00000015363.13"	"Trabd"	chr15	+	89084902	89085446	89084902	89085042	89085273	89085446	92	2,0,1,2	31,18,25,12	0,2,1,3	24,24,14,18	78	39	1	1.0	0.031,0.0,0.02,0.077	0.0,0.04,0.034,0.077	-0.006
93	"ENSMUSG00000015363.13"	"Trabd"	chr15	+	89085525	89087071	89085525	89085637	89085755	89087071	93	0,0,0,0	58,9,16,8	2,0,0,0	16,33,10,9	78	39	1	1.0	0.0,0.0,0.0,0.0	0.059,0.0,0.0,0.0	-0.015
94	"ENSMUSG00000031812.16"	"Map1lc3b"	chr8	+	121593489	121596092	121593489	121593545	121595985	121596092	94	12,4,4,4	36,23,31,18	7,0,7,6	39,42,15,22	78	39	0.465280035118	1.0	0.143,0.08,0.061,0.1	0.082,0.0,0.189,0.12	-0.002
95	"ENSMUSG00000031812.16"	"Map1lc3b"	chr8	+	121593489	121596092	121593489	121593650	121595985	121596092	95	5,1,3,0	2,2,0,3	6,0,1,6	0,0,0,0	78	39	1	1.0	0.556,0.2,1.0,0.0	1.0,NA,1.0,1.0	-0.561
98	"ENSMUSG00000093674.7"	"Rpl41"	chr10	-	128548657	128548971	128548657	128548680	128548948	128548971	98	143,82,133,68	834,542,799,506	84,118,50,81	552,595,404,612	78	39	0.760197370553	1.0	0.079,0.07,0.077,0.063	0.071,0.09,0.058,0.062	0.002
103	"ENSMUSG00000004931.11"	"Apba3"	chr10	+	81271364	81271832	81271364	81271526	81271661	81271832	103	9,1,5,0	19,2,25,8	0,0,0,0	16,27,7,15	78	39	2.37018361215e-06	0.000272458249511	0.191,0.2,0.091,0.0	0.0,0.0,0.0,0.0	0.12
105	"ENSMUSG00000029386.15"	"Tctn2"	chr5	+	124598748	124599242	124598748	124598956	124599134	124599242	105	4,5,3,4	3,3,8,1	0,0,3,0	6,15,4,17	78	39	6.11581254306e-07	0.000113565934453	0.4,0.455,0.158,0.667	0.0,0.0,0.273,0.0	0.352
107	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8724402	8724721	8724402	8724483	8724671	8724721	107	65,39,22,37	95,45,67,62	35,80,46,27	57,47,87,77	78	39	0.631057678577	1.0	0.255,0.302,0.141,0.23	0.235,0.46,0.209,0.149	-0.031
108	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8725013	8725256	8725013	8725046	8725221	8725256	108	43,35,24,34	161,115,123,95	34,51,40,36	97,114,71,112	78	39	0.00919232627942	0.0834220888666	0.118,0.132,0.089,0.152	0.149,0.183,0.22,0.138	-0.05
109	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725826	8726066	8726102	109	74,49,48,71	169,113,115,78	50,67,56,52	128,150,95,96	78	39	0.656022990018	1.0	0.18,0.178,0.173,0.313	0.163,0.183,0.228,0.213	0.014
110	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8725781	8726102	8725781	8725924	8726066	8726102	110	92,63,73,90	0,2,0,2	64,88,71,67	0,0,0,0	78	39	1	1.0	1.0,0.94,1.0,0.957	1.0,1.0,1.0,1.0	-0.026
111	"ENSMUSG00000108414.1"	"Snhg1"	chr19	+	8726066	8726443	8726066	8726102	8726238	8726443	111	23,30,21,4	124,84,73,74	11,33,7,16	71,73,58,72	78	39	0.703842334958	1.0	0.085,0.152,0.126,0.026	0.072,0.184,0.057,0.1	-0.006
112	"ENSMUSG00000025792.9"	"Slc25a10"	chr11	+	120497013	120497461	120497013	120497106	120497383	120497461	112	1,0,5,4	15,7,10,13	0,0,0,0	6,7,9,1	78	39	0.000927775390111	0.0172273758477	0.032,0.0,0.2,0.133	0.0,0.0,0.0,0.0	0.091
113	"ENSMUSG00000092607.9"	"Scnm1"	chr3	-	95133199	95133628	95133199	95133288	95133557	95133628	113	8,8,7,0	35,20,42,7	3,17,0,5	16,23,12,36	78	39	0.716607258178	1.0	0.103,0.167,0.077,0.0	0.086,0.27,0.0,0.065	-0.018
115	"ENSMUSG00000066979.6"	"Bub3"	chr7	+	131561536	131563485	131561536	131561606	131563333	131563485	115	22,21,19,18	213,101,215,168	14,8,17,18	116,208,140,206	78	39	0.106476868845	0.432719126922	0.049,0.094,0.042,0.051	0.057,0.019,0.057,0.042	0.015
116	"ENSMUSG00000014786.8"	"Slc9a5"	chr8	+	105356530	105357173	105356530	105356751	105356970	105357173	116	13,9,1,5	0,3,0,0	6,6,2,11	2,0,3,0	78	39	0.116619176665	0.456270166077	1.0,0.6,1.0,1.0	0.6,1.0,0.25,1.0	0.188
118	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141190929	141191467	141190929	141191227	141191341	141191467	118	156,80,135,100	0,5,3,0	77,64,79,59	4,0,0,0	78	39	0.305162568315	0.833328551937	1.0,0.889,0.957,1.0	0.906,1.0,1.0,1.0	-0.015
119	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141191341	141192290	141191341	141191467	141192130	141192290	119	0,0,1,0	98,78,84,65	2,8,1,0	41,84,37,55	78	39	0.319378453938	0.859149024633	0.0,0.0,0.006,0.0	0.024,0.045,0.013,0.0	-0.019
120	"ENSMUSG00000020964.14"	"Sel1l"	chr12	-	91813831	91814693	91813831	91814004	91814618	91814693	120	1,0,1,0	38,18,25,8	0,0,0,4	15,20,12,11	78	39	0.802944613104	1.0	0.013,0.0,0.02,0.0	0.0,0.0,0.0,0.154	-0.03
121	"ENSMUSG00000031532.6"	"Saraf"	chr8	+	34167718	34168611	34167718	34167857	34168456	34168611	121	2,6,0,0	50,21,18,15	6,0,0,3	20,18,17,37	78	39	0.662075330186	1.0	0.02,0.125,0.0,0.0	0.13,0.0,0.0,0.039	-0.006
122	"ENSMUSG00000070493.3"	"Chchd2"	chr5	-	129882428	129884183	129882428	129882579	129883933	129884183	122	0,0,3,3	181,117,197,95	5,5,0,1	90,102,75,95	78	39	0.717386478089	1.0	0.0,0.0,0.008,0.016	0.027,0.024,0.0,0.005	-0.008
123	"ENSMUSG00000026080.13"	"Chst10"	chr1	-	38863866	38868086	38863866	38866035	38867980	38868086	123	2,0,0,5	11,10,9,1	0,0,0,5	4,8,2,5	78	39	0.69097057786	1.0	0.083,0.0,0.0,0.714	0.0,0.0,0.0,0.333	0.116
125	"ENSMUSG00000024446.13"	"Rpp21"	chr17	-	36257441	36257706	36257441	36257524	36257605	36257706	125	7,3,11,6	25,9,9,5	5,4,2,7	25,14,13,3	78	39	0.282847653594	0.799524866248	0.123,0.143,0.379,0.375	0.091,0.125,0.071,0.538	0.049
127	"ENSMUSG00000042210.17"	"Abhd14a"	chr9	-	106445525	106445829	106445525	106445651	106445770	106445829	127	16,16,4,9	0,0,0,0	9,22,9,13	0,1,0,0	78	39	1	1.0	1.0,1.0,1.0,1.0	1.0,0.917,1.0,1.0	0.021
129	"ENSMUSG00000040549.16"	"Ckap5"	chr2	+	91559048	91560911	91559048	91559162	91560806	91560911	129	0,8,0,2	54,39,49,33	3,7,0,6	46,32,21,65	78	39	0.14838842291	0.533844490171	0.0,0.093,0.0,0.029	0.032,0.099,0.0,0.044	-0.013
132	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840409	116840545	132	23,5,18,0	0,0,0,0	5,16,0,7	3,11,0,0	78	39	1	1.0	1.0,1.0,1.0,NA	0.455,0.421,NA,1.0	0.375
134	"ENSMUSG00000056962.11"	"Jmjd6"	chr11	-	116839837	116840545	116839837	116839926	116840447	116840545	134	131,63,124,54	4,0,0,0	61,87,61,76	0,0,3,5	78	39	0.0761303175408	0.34612978427	0.942,1.0,1.0,1.0	1.0,1.0,0.91,0.884	0.037
136	"ENSMUSG00000025915.14"	"Sgk3"	chr1	+	9885666	9886142	9885666	9885753	9886046	9886142	136	0,0,3,0	0,8,3,1	0,0,0,0	12,7,0,1	78	39	1	1.0	NA,0.0,0.333,0.0	0.0,0.0,NA,0.0	0.111
137	"ENSMUSG00000036438.12"	"Calm2"	chr17	-	87435603	87435934	87435603	87435710	87435790	87435934	137	38,54,41,42	411,231,292,251	50,51,47,44	266,335,241,299	78	39	0.368034348399	0.928946825041	0.044,0.105,0.066,0.077	0.086,0.071,0.089,0.069	-0.006
139	"ENSMUSG00000026289.15"	"Atg16l1"	chr1	+	87785875	87786346	87785875	87785996	87786240	87786346	139	5,0,0,3	37,18,20,19	1,12,19,7	11,21,8,8	78	39	1.32689816068e-06	0.000186632282465	0.063,0.0,0.0,0.073	0.043,0.222,0.543,0.304	-0.244
140	"ENSMUSG00000026457.14"	"Adipor1"	chr1	+	134423957	134424922	134423957	134424074	134424750	134424922	140	6,6,17,0	127,87,123,44	7,5,6,0	74,94,75,67	78	39	0.328745536073	0.875929055276	0.023,0.033,0.065,0.0	0.045,0.026,0.038,0.0	0.003
142	"ENSMUSG00000035234.18"	"Fam175a"	chr5	-	100805191	100806489	100805191	100805451	100805897	100806489	142	9,5,0,16	0,4,1,0	1,7,4,5	3,0,0,0	78	39	0.606610910284	1.0	1.0,0.385,0.0,1.0	0.143,1.0,1.0,1.0	-0.19
147	"ENSMUSG00000036553.16"	"Sh3tc1"	chr5	-	35699710	35700407	35699710	35699907	35700256	35700407	147	6,0,0,0	14,0,2,4	0,0,0,0	1,5,4,0	78	39	1	1.0	0.176,NA,0.0,0.0	0.0,0.0,0.0,NA	0.059
148	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576231	122576514	122576621	148	34,23,10,19	0,0,0,0	13,25,14,17	7,3,4,0	78	39	3.6833809558e-08	1.48194693788e-05	1.0,1.0,1.0,1.0	0.481,0.806,0.636,1.0	0.269
149	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576621	122576118	122576252	122576514	122576621	149	40,38,15,12	1,1,1,0	9,27,9,19	0,0,0,0	78	39	1	1.0	0.952,0.95,0.882,1.0	1.0,1.0,1.0,1.0	-0.054
151	"ENSMUSG00000064289.15"	"Tank"	chr2	+	61643714	61644422	61643714	61643785	61644306	61644422	151	0,0,0,0	11,14,1,4	0,5,3,0	7,5,6,0	78	39	1	1.0	0.0,0.0,0.0,0.0	0.0,0.333,0.2,NA	-0.178
152	"ENSMUSG00000033475.15"	"Tomm6"	chr17	-	47686739	47687288	47686739	47687062	47687187	47687288	152	23,16,3,4	4,6,20,8	2,15,5,11	7,7,6,9	78	39	0.914852899541	1.0	0.742,0.571,0.07,0.2	0.125,0.517,0.294,0.379	0.067
153	"ENSMUSG00000006471.18"	"Ndor1"	chr2	-	25249793	25250197	25249793	25250003	25250095	25250197	153	5,2,0,3	20,28,12,6	0,11,1,0	22,34,4,6	78	39	0.437400722932	1.0	0.111,0.034,0.0,0.2	0.0,0.139,0.111,0.0	0.024
