ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
31	"ENSMUSG00000015790.16"	"Surf1"	chr2	-	26915431	26915532	26915431	26915514	26915595	26915769	31	0,5,9,0	17,6,41,18	0,0,1,0	16,14,17,24	56	39	0.000205984792944	0.00740052611171	0.0,0.367,0.133,0.0	0.0,0.0,0.039,0.0	0.115
32	"ENSMUSG00000015790.16"	"Surf1"	chr2	-	26915595	26915749	26915595	26915729	26915954	26916006	32	7,0,10,0	13,4,15,5	2,0,1,9	4,0,10,9	58	39	1	1.0	0.266,0.0,0.31,0.0	0.252,NA,0.063,0.402	-0.095
33	"ENSMUSG00000015790.16"	"Surf1"	chr2	-	26915595	26915769	26915595	26915729	26915954	26916006	33	16,2,5,4	13,4,15,5	2,2,1,4	4,0,10,9	78	39	0.383310279448	1.0	0.381,0.2,0.143,0.286	0.2,1.0,0.048,0.182	-0.105
34	"ENSMUSG00000015790.16"	"Surf1"	chr2	-	26915595	26915769	26915595	26915749	26915954	26916006	34	9,2,0,4	0,0,5,0	0,2,0,0	0,0,0,5	58	39	1	1.0	1.0,1.0,0.0,1.0	NA,1.0,NA,0.0	0.25
36	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79918927	79918752	79918825	79921371	79921438	36	67,30,48,47	69,76,133,62	37,75,11,46	64,76,61,43	78	39	0.735481399721	1.0	0.327,0.165,0.153,0.275	0.224,0.33,0.083,0.348	-0.016
37	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79919104	79918752	79918825	79921371	79921438	37	67,31,51,41	69,76,133,62	43,62,15,58	64,76,61,43	78	39	0.425515477483	1.0	0.327,0.169,0.161,0.248	0.251,0.29,0.109,0.403	-0.037
38	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79919104	79918752	79918927	79921371	79921438	38	58,9,28,25	7,0,0,9	47,36,32,48	2,13,1,1	78	39	0.704227944652	1.0	0.806,1.0,1.0,0.581	0.922,0.581,0.941,0.96	-0.004
39	"ENSMUSG00000026883.17"	"Dab2ip"	chr2	+	35719852	35720741	35719918	35720741	35718759	35718938	39	34,14,16,5	3,4,4,8	20,5,14,20	0,0,0,0	78	39	3.83507559043e-10	9.50715238868e-07	0.85,0.636,0.667,0.238	1.0,1.0,1.0,1.0	-0.402
40	"ENSMUSG00000034744.13"	"Nagk"	chr6	+	83798482	83798654	83798543	83798654	83797955	83798097	40	3,0,0,0	3,1,5,0	0,0,0,0	8,0,4,6	78	39	1	1.0	0.333,0.0,0.0,NA	0.0,NA,0.0,0.0	0.111
42	"ENSMUSG00000002833.11"	"Hdgfrp2"	chr17	+	56096820	56097016	56096847	56097016	56096204	56096276	42	41,21,33,30	36,7,17,13	12,34,24,23	7,28,16,10	65	39	0.552177185803	1.0	0.406,0.643,0.538,0.581	0.507,0.421,0.474,0.58	0.047
43	"ENSMUSG00000002833.11"	"Hdgfrp2"	chr17	+	56096820	56097016	56096850	56097016	56096204	56096276	43	42,21,37,30	8,8,10,14	17,34,27,23	6,16,0,0	68	39	0.070407952753	0.420581481626	0.751,0.601,0.68,0.551	0.619,0.549,1.0,1.0	-0.146
44	"ENSMUSG00000002833.11"	"Hdgfrp2"	chr17	+	56096847	56097016	56096850	56097016	56096204	56096276	44	37,7,21,13	8,8,10,14	12,28,19,10	6,16,0,0	41	39	0.0391376967783	0.281224203807	0.815,0.454,0.666,0.469	0.655,0.625,1.0,1.0	-0.219
45	"ENSMUSG00000002833.11"	"Hdgfrp2"	chr17	+	56100344	56100592	56100347	56100592	56099858	56099985	45	56,32,76,30	29,4,18,22	47,29,42,40	9,18,8,19	41	39	0.82065197061	1.0	0.647,0.884,0.801,0.565	0.832,0.605,0.833,0.667	-0.01
48	"ENSMUSG00000033955.12"	"Tnks1bp1"	chr2	+	85050860	85050973	85050864	85050973	85048021	85048135	48	8,2,3,0	0,0,0,0	3,0,5,0	0,0,0,5	42	39	1	1.0	1.0,1.0,1.0,NA	1.0,NA,1.0,0.0	0.333
50	"ENSMUSG00000070953.13"	"Rabepk"	chr2	-	34785566	34785728	34785566	34785725	34790502	34790655	50	37,11,36,26	0,7,7,6	17,18,16,16	9,0,0,7	41	39	0.969449382384	1.0	1.0,0.599,0.83,0.805	0.642,1.0,1.0,0.685	-0.023
51	"ENSMUSG00000052656.12"	"Rnf103"	chr6	+	71508685	71510881	71508868	71510881	71505733	71505849	51	2,6,2,0	4,0,4,0	0,0,0,0	4,0,3,1	78	39	1	1.0	0.2,1.0,0.2,NA	0.0,NA,0.0,0.0	0.467
52	"ENSMUSG00000026150.14"	"Mff"	chr1	+	82735415	82735507	82735418	82735507	82731112	82731282	52	53,39,63,43	61,64,69,53	58,50,12,52	28,42,44,42	41	39	0.485043621688	1.0	0.452,0.367,0.465,0.436	0.663,0.531,0.206,0.541	-0.055
56	"ENSMUSG00000090112.8"	"Shprh"	chr10	+	11166485	11166737	11166607	11166737	11164344	11164995	56	24,60,10,20	0,0,2,0	37,49,14,28	0,0,0,0	78	39	1	1.0	1.0,1.0,0.714,1.0	1.0,1.0,1.0,1.0	-0.072
58	"ENSMUSG00000029407.10"	"Uso1"	chr5	+	92187697	92187816	92187704	92187816	92187234	92187345	58	77,60,73,46	0,5,0,0	72,94,31,47	0,0,0,0	45	39	0.910515784783	1.0	1.0,0.912,1.0,1.0	1.0,1.0,1.0,1.0	-0.022
59	"ENSMUSG00000038274.11"	"Fau"	chr19	+	6058242	6058325	6058245	6058325	6057887	6058001	59	1201,711,962,618	172,100,117,47	706,767,608,726	52,69,58,74	41	39	0.00484256726877	0.0666929125516	0.869,0.871,0.887,0.926	0.928,0.914,0.909,0.903	-0.025
60	"ENSMUSG00000062012.14"	"Zfp13"	chr17	-	23581056	23581270	23581056	23581225	23585437	23585574	60	40,30,26,22	2,0,1,0	11,19,13,22	0,0,0,0	78	39	1	1.0	0.909,1.0,0.929,1.0	1.0,1.0,1.0,1.0	-0.04
61	"ENSMUSG00000031485.15"	"Prosc"	chr8	+	27045799	27045999	27045923	27045999	27045397	27045433	61	5,0,8,12	94,42,85,67	0,0,1,3	52,52,21,31	78	39	0.000912898181882	0.0198515315165	0.026,0.0,0.045,0.082	0.0,0.0,0.023,0.046	0.021
62	"ENSMUSG00000038838.15"	"Vars2"	chr17	-	35660403	35660597	35660403	35660509	35660723	35660799	62	3,0,0,0	21,5,24,4	0,0,0,0	4,6,8,8	78	39	1	1.0	0.067,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.017
68	"ENSMUSG00000010110.17"	"Stx5a"	chr19	+	8754876	8755642	8754908	8755642	8749905	8750027	68	2,2,5,0	32,12,28,18	1,0,8,0	20,20,13,22	70	39	0.586243251056	1.0	0.034,0.085,0.09,0.0	0.027,0.0,0.255,0.0	-0.018
69	"ENSMUSG00000003813.15"	"Rad23a"	chr8	-	84837459	84837593	84837459	84837590	84837688	84837767	69	33,43,49,21	30,31,36,30	41,33,29,41	19,19,18,19	41	39	0.0138075777818	0.138020102101	0.511,0.569,0.564,0.4	0.672,0.623,0.605,0.672	-0.132
70	"ENSMUSG00000018433.14"	"Nol11"	chr11	-	107173209	107173461	107173209	107173401	107173603	107173729	70	165,101,131,135	29,15,12,12	121,117,103,89	20,24,10,12	78	39	0.392791673191	1.0	0.74,0.771,0.845,0.849	0.752,0.709,0.837,0.788	0.03
73	"ENSMUSG00000035521.13"	"Gnptg"	chr17	-	25235344	25235480	25235344	25235459	25235533	25235627	73	0,0,0,0	8,24,3,11	0,0,1,0	21,12,0,4	59	39	1	1.0	0.0,0.0,0.0,0.0	0.0,0.0,1.0,0.0	-0.25
74	"ENSMUSG00000020918.14"	"Kat2a"	chr11	-	100708845	100708985	100708845	100708982	100709075	100709177	74	78,15,38,29	50,40,67,41	10,11,29,20	42,32,28,37	41	39	0.194297166463	0.793989897595	0.597,0.263,0.35,0.402	0.185,0.246,0.496,0.34	0.086
76	"ENSMUSG00000021175.15"	"Cdca7l"	chr12	+	117870005	117870137	117870008	117870137	117865029	117865164	76	6,12,11,7	7,19,2,7	14,13,11,17	7,3,3,1	41	39	0.00594492428213	0.0775656173442	0.449,0.375,0.84,0.488	0.655,0.805,0.777,0.942	-0.257
78	"ENSMUSG00000022550.18"	"Adck5"	chr15	+	76593430	76593631	76593435	76593631	76593233	76593309	78	7,8,5,8	6,0,5,0	11,10,28,7	2,0,2,3	43	39	0.138145010233	0.654802065712	0.514,1.0,0.476,1.0	0.833,1.0,0.927,0.679	-0.112
80	"ENSMUSG00000002105.15"	"Slc39a13"	chr2	-	91065581	91065714	91065581	91065700	91066012	91066126	80	0,0,0,1	6,2,0,0	0,0,0,0	3,0,2,5	52	39	1	1.0	0.0,0.0,NA,1.0	0.0,NA,0.0,0.0	0.333
81	"ENSMUSG00000002105.15"	"Slc39a13"	chr2	-	91065581	91065739	91065581	91065700	91066012	91066126	81	0,0,0,1	6,2,0,0	0,0,2,2	3,0,2,5	77	39	1	1.0	0.0,0.0,NA,1.0	0.0,NA,0.336,0.168	0.165
84	"ENSMUSG00000031770.16"	"Herpud1"	chr8	+	94389520	94389595	94389523	94389595	94389355	94389433	84	33,6,32,23	4,1,2,10	31,32,19,39	2,1,0,0	41	39	1	1.0	0.887,0.851,0.938,0.686	0.936,0.968,1.0,1.0	-0.135
86	"ENSMUSG00000004947.15"	"Dtx2"	chr5	+	136028498	136028572	136028501	136028572	136026469	136026607	86	13,6,25,1	0,0,0,0	11,7,9,5	1,0,0,0	41	39	1	1.0	1.0,1.0,1.0,1.0	0.913,1.0,1.0,1.0	0.022
88	"ENSMUSG00000029670.12"	"Ing3"	chr6	+	21968884	21969004	21968917	21969004	21967626	21967698	88	38,16,27,12	0,0,0,0	21,41,13,34	0,2,1,1	71	39	0.535802518579	1.0	1.0,1.0,1.0,1.0	1.0,0.918,0.877,0.949	0.064
89	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3478277	3478364	89	66,69,96,70	15,6,11,0	74,68,63,66	3,14,14,5	78	39	0.44666227106	1.0	0.688,0.852,0.814,1.0	0.925,0.708,0.692,0.868	0.04
90	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3473768	3473866	3473768	3473815	3484830	3484916	90	75,56,70,49	0,0,0,0	55,61,47,51	1,0,0,4	78	39	0.749678651317	1.0	1.0,1.0,1.0,1.0	0.965,1.0,1.0,0.864	0.043
91	"ENSMUSG00000024908.15"	"Ppp6r3"	chr19	-	3526701	3526934	3526701	3526929	3544107	3544255	91	28,41,39,33	0,0,0,3	31,32,23,21	1,0,0,3	43	39	0.868627869096	1.0	1.0,1.0,1.0,0.909	0.966,1.0,1.0,0.864	0.02
98	"ENSMUSG00000039308.6"	"Ndst2"	chr14	-	20728075	20728261	20728075	20728186	20728450	20728605	98	1,6,7,8	2,0,0,0	7,2,6,4	0,0,0,0	78	39	0.674022951112	1.0	0.2,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.2
99	"ENSMUSG00000026921.18"	"Egfl7"	chr2	+	26590576	26590752	26590656	26590752	26590379	26590495	99	0,0,3,0	43,11,23,12	0,2,2,0	11,5,15,8	78	39	0.844329307386	1.0	0.0,0.0,0.061,0.0	0.0,0.167,0.062,0.0	-0.042
100	"ENSMUSG00000034024.8"	"Cct2"	chr10	-	117055106	117055381	117055106	117055235	117056039	117056159	100	33,14,18,29	498,281,513,297	23,40,30,17	334,416,341,454	78	39	0.264644206257	0.9549534022	0.032,0.024,0.017,0.047	0.033,0.046,0.042,0.018	-0.005
103	"ENSMUSG00000052337.15"	"Immt"	chr6	+	71852729	71852867	71852762	71852867	71851771	71851880	103	50,51,86,19	47,28,60,25	67,54,55,61	35,41,45,37	71	39	0.365872921382	1.0	0.369,0.5,0.441,0.295	0.513,0.42,0.402,0.475	-0.051
104	"ENSMUSG00000052337.15"	"Immt"	chr6	+	71852729	71852867	71852765	71852867	71851771	71851880	104	60,63,91,20	29,2,5,26	68,58,65,61	17,19,8,14	74	39	0.842739591333	1.0	0.522,0.943,0.906,0.288	0.678,0.617,0.811,0.697	-0.036
105	"ENSMUSG00000052337.15"	"Immt"	chr6	+	71852762	71852867	71852765	71852867	71851771	71851880	105	57,40,65,26	29,2,5,26	36,45,55,37	17,19,8,14	41	39	0.503433314311	1.0	0.652,0.95,0.925,0.488	0.668,0.693,0.867,0.715	0.018
106	"ENSMUSG00000037426.17"	"Depdc5"	chr5	+	32864009	32864312	32864157	32864312	32863712	32863743	106	3,0,3,0	2,0,13,0	3,10,0,4	2,0,2,0	78	39	1	1.0	0.429,NA,0.103,NA	0.429,1.0,0.0,1.0	-0.341
107	"ENSMUSG00000037426.17"	"Depdc5"	chr5	+	32937520	32937704	32937547	32937704	32933949	32934015	107	24,12,30,14	3,0,8,0	11,15,13,25	2,16,11,1	65	39	0.0288987101215	0.222484168917	0.828,1.0,0.692,1.0	0.767,0.36,0.415,0.938	0.26
109	"ENSMUSG00000019737.14"	"Syne4"	chr7	+	30316229	30316373	30316294	30316373	30315261	30315400	109	20,10,24,9	0,2,0,0	14,4,16,21	0,0,0,0	78	39	1	1.0	1.0,0.714,1.0,1.0	1.0,1.0,1.0,1.0	-0.072
113	"ENSMUSG00000035683.13"	"Melk"	chr4	+	44308905	44309049	44308947	44309049	44306989	44307106	113	108,109,53,37	0,0,0,0	79,97,53,79	0,5,0,0	78	39	0.616428118132	1.0	1.0,1.0,1.0,1.0	1.0,0.907,1.0,1.0	0.023
116	"ENSMUSG00000029060.17"	"Mib2"	chr4	-	155655251	155655439	155655251	155655270	155655521	155656305	116	20,14,10,4	0,0,0,0	5,4,10,16	0,3,0,0	78	39	0.423332880864	1.0	1.0,1.0,1.0,1.0	1.0,0.4,1.0,1.0	0.15
119	"ENSMUSG00000035597.19"	"Prpf39"	chr12	+	65055614	65055764	65055637	65055764	65055433	65055533	119	4,1,2,0	3,5,7,2	10,0,0,7	0,9,0,6	61	39	1	1.0	0.46,0.113,0.154,0.0	1.0,0.0,NA,0.427	-0.294
121	"ENSMUSG00000035597.19"	"Prpf39"	chr12	+	65057728	65057913	65057731	65057913	65056250	65056519	121	28,5,12,2	0,0,0,0	12,9,13,15	1,0,0,0	41	39	1	1.0	1.0,1.0,1.0,1.0	0.919,1.0,1.0,1.0	0.02
127	"ENSMUSG00000019373.11"	"Cops3"	chr11	-	59830146	59830307	59830146	59830239	59832883	59832933	127	16,17,10,15	78,65,75,66	6,3,11,8	57,71,33,53	78	39	0.0570697534811	0.359075936243	0.093,0.116,0.063,0.102	0.05,0.021,0.143,0.07	0.022
129	"ENSMUSG00000062743.9"	"Zfp677"	chr17	+	21392460	21392551	21392465	21392551	21383747	21384020	129	0,0,0,0	0,2,0,0	0,3,1,0	3,0,0,0	43	39	1	1.0	NA,0.0,NA,NA	0.0,1.0,1.0,NA	-0.667
131	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103173233	103173345	103173274	103173345	103171947	103172040	131	0,0,0,0	178,173,139,59	0,10,4,0	116,179,119,141	78	39	0.805747566916	1.0	0.0,0.0,0.0,0.0	0.0,0.027,0.017,0.0	-0.011
132	"ENSMUSG00000005687.14"	"Bcas2"	chr3	+	103175618	103177419	103177338	103177419	103174339	103174501	132	198,198,182,103	11,8,0,0	92,179,134,100	5,0,2,2	78	39	0.152082604749	0.696110230969	0.9,0.925,1.0,1.0	0.902,1.0,0.971,0.962	-0.002
133	"ENSMUSG00000079109.11"	"Pms2"	chr5	+	143911920	143912060	143911925	143912060	143909963	143910079	133	22,9,5,14	1,10,5,3	10,2,10,16	3,0,10,0	43	39	0.378615895101	1.0	0.952,0.449,0.476,0.809	0.751,1.0,0.476,1.0	-0.135
135	"ENSMUSG00000004626.14"	"Stxbp2"	chr8	+	3641894	3642055	3641897	3642055	3641734	3641820	135	7,8,4,7	22,13,32,14	8,14,8,10	21,7,24,17	41	39	0.126851341422	0.615390362789	0.232,0.369,0.106,0.322	0.266,0.655,0.241,0.359	-0.123
138	"ENSMUSG00000027575.19"	"Arfgap1"	chr2	+	180971013	180971114	180971050	180971114	180967601	180967814	138	0,0,0,0	26,2,27,12	0,4,0,0	1,6,25,0	75	39	1	1.0	0.0,0.0,0.0,0.0	0.0,0.257,0.0,NA	-0.086
139	"ENSMUSG00000027575.19"	"Arfgap1"	chr2	+	180980397	180980474	180980403	180980474	180979170	180979227	139	2,1,6,3	3,0,3,0	7,10,1,0	0,0,0,0	44	39	1	1.0	0.371,1.0,0.639,1.0	1.0,1.0,1.0,NA	-0.248
141	"ENSMUSG00000045679.14"	"Pqlc3"	chr12	-	16992277	16993573	16992277	16992319	16995613	16995671	141	8,0,3,0	1,0,0,0	1,3,1,3	0,0,0,0	78	39	1	1.0	0.8,NA,1.0,NA	1.0,1.0,1.0,1.0	-0.1
143	"ENSMUSG00000020758.15"	"Itgb4"	chr11	+	115989718	115989841	115989721	115989841	115988889	115989019	143	0,0,6,0	0,0,0,0	0,0,0,0	2,1,0,0	41	39	1	1.0	NA,NA,1.0,NA	0.0,0.0,NA,NA	1.0
145	"ENSMUSG00000038039.13"	"Gcc2"	chr10	+	58256746	58256904	58256819	58256904	58255828	58255882	145	0,0,0,0	11,2,6,10	1,2,0,0	2,14,10,3	78	39	1	1.0	0.0,0.0,0.0,0.0	0.2,0.067,0.0,0.0	-0.067
149	"ENSMUSG00000026307.12"	"Scly"	chr1	+	91302768	91302869	91302772	91302869	91300527	91300640	149	9,5,23,25	0,0,0,0	6,18,10,20	2,0,0,0	42	39	1	1.0	1.0,1.0,1.0,1.0	0.736,1.0,1.0,1.0	0.066
150	"ENSMUSG00000026307.12"	"Scly"	chr1	+	91308292	91308441	91308313	91308441	91305273	91305454	150	0,0,0,4	14,5,8,12	0,0,3,1	9,25,4,7	59	39	0.584277986205	1.0	0.0,0.0,0.0,0.181	0.0,0.0,0.331,0.086	-0.059
151	"ENSMUSG00000004931.11"	"Apba3"	chr10	+	81271364	81271526	81271391	81271526	81271195	81271282	151	57,28,63,15	3,0,6,3	35,14,32,35	0,0,3,0	65	39	0.000991536943136	0.0208306786613	0.919,1.0,0.863,0.75	1.0,1.0,0.865,1.0	-0.083
152	"ENSMUSG00000001870.15"	"Ltbp1"	chr17	+	75276395	75276623	75276554	75276623	75273866	75274034	152	0,1,0,4	0,0,0,7	0,5,1,3	1,2,2,0	78	39	1	1.0	NA,1.0,NA,0.222	0.0,0.556,0.2,1.0	0.172
153	"ENSMUSG00000055884.8"	"Fancm"	chr12	+	65101519	65101712	65101560	65101712	65099247	65099452	153	1,2,0,0	7,29,23,15	0,0,0,4	13,9,6,4	78	39	1	1.0	0.067,0.033,0.0,0.0	0.0,0.0,0.0,0.333	-0.058
154	"ENSMUSG00000025792.9"	"Slc25a10"	chr11	+	120497013	120497461	120497383	120497461	120496635	120496706	154	9,1,0,8	0,0,0,0	4,7,7,1	0,0,0,1	78	39	1	1.0	1.0,1.0,NA,1.0	1.0,1.0,1.0,0.333	0.167
160	"ENSMUSG00000066979.6"	"Bub3"	chr7	+	131568504	131568721	131568604	131568721	131568183	131568361	160	260,106,258,165	0,0,0,1	189,178,194,205	0,0,0,0	78	39	1	1.0	1.0,1.0,1.0,0.988	1.0,1.0,1.0,1.0	-0.003
162	"ENSMUSG00000025499.18"	"Hras"	chr7	-	141192130	141192340	141192130	141192290	141192441	141192620	162	8,12,8,0	172,92,101,83	0,10,5,4	76,115,62,63	78	39	0.747311689037	1.0	0.023,0.061,0.038,0.0	0.0,0.042,0.039,0.031	0.002
163	"ENSMUSG00000024781.15"	"Lipa"	chr19	-	34524737	34524846	34524737	34524842	34527365	34527474	163	7,2,5,0	0,0,6,0	3,2,0,1	0,3,0,0	42	39	1	1.0	1.0,1.0,0.436,NA	1.0,0.382,NA,1.0	0.018
166	"ENSMUSG00000027624.19"	"Epb41l1"	chr2	+	156510732	156510881	156510756	156510881	156509131	156509307	166	12,5,16,5	0,0,10,0	6,20,0,7	0,0,0,0	62	39	1	1.0	1.0,1.0,0.502,1.0	1.0,1.0,NA,1.0	-0.125
167	"ENSMUSG00000027624.19"	"Epb41l1"	chr2	+	156510735	156510881	156510756	156510881	156509131	156509307	167	0,0,0,5	0,0,10,0	3,0,0,3	0,0,0,0	59	39	1	1.0	NA,NA,0.0,1.0	1.0,NA,NA,1.0	-0.5
169	"ENSMUSG00000074886.11"	"Grk6"	chr13	+	55451702	55451843	55451717	55451843	55451519	55451583	169	55,37,70,25	1,0,0,0	42,78,37,51	0,0,0,2	53	39	1	1.0	0.976,1.0,1.0,1.0	1.0,1.0,1.0,0.949	0.007
171	"ENSMUSG00000025758.10"	"Plk4"	chr3	+	40805007	40805920	40805011	40805920	40801957	40802072	171	41,16,26,21	0,0,0,0	28,11,16,15	1,0,0,0	42	39	1	1.0	1.0,1.0,1.0,1.0	0.963,1.0,1.0,1.0	0.009
173	"ENSMUSG00000042210.17"	"Abhd14a"	chr9	-	106440620	106440910	106440620	106440856	106443826	106443942	173	7,2,16,0	54,17,28,11	9,0,0,3	12,14,19,12	78	39	0.554628818331	1.0	0.061,0.056,0.222,0.0	0.273,0.0,0.0,0.111	-0.011
175	"ENSMUSG00000029592.11"	"Usp30"	chr5	+	114111868	114111914	114111871	114111914	114111116	114111215	175	0,1,3,0	11,0,0,0	0,7,1,2	0,4,0,0	41	39	1	1.0	0.0,1.0,1.0,NA	NA,0.625,1.0,1.0	-0.208
178	"ENSMUSG00000040549.16"	"Ckap5"	chr2	+	91619687	91619839	91619750	91619839	91616300	91616460	178	171,102,130,89	3,0,0,2	129,121,111,118	5,3,0,1	78	39	0.143199491139	0.666025400626	0.966,1.0,1.0,0.957	0.928,0.953,1.0,0.983	0.015
180	"ENSMUSG00000038126.17"	"Mphosph9"	chr5	-	124320844	124320998	124320844	124320954	124324873	124325137	180	9,9,0,0	0,12,6,0	6,12,2,6	0,4,1,4	78	39	1	1.0	1.0,0.273,0.0,NA	1.0,0.6,0.5,0.429	-0.208
184	"ENSMUSG00000025915.14"	"Sgk3"	chr1	+	9885988	9886142	9886046	9886142	9885666	9885753	184	0,0,3,0	0,8,3,1	0,0,0,0	12,7,0,1	78	39	1	1.0	NA,0.0,0.333,0.0	0.0,0.0,NA,0.0	0.111
186	"ENSMUSG00000020454.17"	"Eif4enif1"	chr11	+	3234461	3234645	3234584	3234645	3233987	3234059	186	80,62,98,37	3,0,0,0	65,56,58,72	0,0,0,4	78	39	1	1.0	0.93,1.0,1.0,1.0	1.0,1.0,1.0,0.9	0.008
189	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122576118	122576252	122576118	122576231	122576514	122576621	189	4,3,1,11	0,0,0,0	4,3,7,1	7,3,4,0	59	39	1.12823694831e-09	9.54570764172e-07	1.0,1.0,1.0,1.0	0.274,0.398,0.536,1.0	0.448
191	"ENSMUSG00000064289.15"	"Tank"	chr2	+	61626902	61627014	61626905	61627014	61613650	61613798	191	2,8,0,3	1,2,0,11	1,0,5,0	2,0,4,13	41	39	1	1.0	0.655,0.792,NA,0.206	0.322,NA,0.543,0.0	0.263
