ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
50	"ENSMUSG00000048445.6"	"Ccdc57"	chr11	-	120895256	120895419	120894598	120894733	120897808	120897967	50	4,0,15,4	0,0,0,0	3,7,5,5	1,0,0,0	202	39	1	1.0	1.0,NA,1.0,1.0	0.367,1.0,1.0,1.0	0.158
51	"ENSMUSG00000024008.15"	"Cpne5"	chr17	-	29202854	29202905	29202504	29202568	29204688	29204748	51	0,0,1,0	0,2,0,0	0,0,2,0	0,0,0,0	90	39	1	1.0	NA,0.0,1.0,NA	NA,NA,1.0,NA	-0.5
56	"ENSMUSG00000014850.15"	"Msh3"	chr13	-	92353224	92353342	92351126	92351451	92354762	92354953	56	54,46,62,39	4,0,0,0	42,61,30,52	1,0,3,0	157	39	0.921705827403	1.0	0.77,1.0,1.0,1.0	0.913,1.0,0.713,1.0	0.036
58	"ENSMUSG00000026409.14"	"Pfkfb2"	chr1	-	130697016	130697085	130691014	130691148	130697905	130698085	58	4,0,0,0	0,0,2,0	1,0,0,3	0,0,0,0	108	39	1	1.0	1.0,NA,0.0,NA	1.0,NA,NA,1.0	-0.5
59	"ENSMUSG00000026409.14"	"Pfkfb2"	chr1	-	130697016	130698085	130689182	130691148	130698678	130698743	59	75,63,67,14	1,0,0,0	82,36,20,54	0,0,0,0	1108	39	1	1.0	0.725,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.069
60	"ENSMUSG00000026409.14"	"Pfkfb2"	chr1	-	130697905	130698085	130691014	130691148	130698678	130698743	60	17,28,10,6	1,0,0,0	14,8,4,8	0,0,0,0	219	39	1	1.0	0.752,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.062
64	"ENSMUSG00000025950.16"	"Idh1"	chr1	-	65179762	65179815	65175230	65175368	65181627	65181698	64	1,0,0,5	3,0,7,8	0,0,1,0	0,4,0,0	92	39	1	1.0	0.124,NA,0.0,0.209	NA,0.0,1.0,NA	-0.389
66	"ENSMUSG00000025950.16"	"Idh1"	chr1	-	65181627	65181698	65175230	65175368	65186208	65186459	66	6,0,7,8	0,0,1,4	4,6,1,7	0,0,0,0	110	39	1	1.0	1.0,NA,0.713,0.415	1.0,1.0,1.0,1.0	-0.291
67	"ENSMUSG00000025950.16"	"Idh1"	chr1	-	65181627	65181698	65175230	65175368	65186304	65186479	67	8,0,11,8	0,0,5,0	1,4,0,8	1,0,0,0	110	39	1	1.0	1.0,NA,0.438,1.0	0.262,1.0,NA,1.0	0.059
69	"ENSMUSG00000046351.11"	"Zfp322a"	chr13	-	23362579	23362654	23357031	23357713	23362802	23362875	69	31,17,5,9	6,6,14,2	20,20,20,26	2,7,8,3	114	39	0.134066132891	0.764041875754	0.639,0.492,0.109,0.606	0.774,0.494,0.461,0.748	-0.158
70	"ENSMUSG00000025731.15"	"RP23-356J2.10"	chr17	+	25875959	25876122	25875499	25875726	25876219	25876279	70	108,62,101,59	0,0,0,1	83,32,41,77	0,0,0,0	202	39	1	1.0	1.0,1.0,1.0,0.919	1.0,1.0,1.0,1.0	-0.02
71	"ENSMUSG00000021366.8"	"Hivep1"	chr13	+	42169240	42169309	42167561	42167663	42181431	42181910	71	0,0,0,0	1,0,0,0	0,0,4,1	0,1,0,0	108	39	1	1.0	0.0,NA,NA,NA	NA,0.0,1.0,1.0	-0.667
74	"ENSMUSG00000025608.9"	"Podxl"	chr6	-	31523427	31523536	31522991	31523219	31524304	31524311	74	0,0,2,0	14,5,23,48	3,3,4,0	21,20,17,19	148	39	0.149441145206	0.818737387166	0.0,0.0,0.022,0.0	0.036,0.038,0.058,0.0	-0.028
75	"ENSMUSG00000073460.4"	"Pnldc1"	chr17	-	12897260	12897330	12895511	12895597	12899532	12899676	75	61,33,33,31	2,0,0,0	36,13,20,23	0,0,0,0	109	39	1	1.0	0.916,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.021
76	"ENSMUSG00000021911.16"	"Parg"	chr14	+	32208156	32208223	32201948	32202465	32208711	32209233	76	73,78,71,50	0,0,0,0	41,59,42,73	0,1,0,0	106	39	1	1.0	1.0,1.0,1.0,1.0	1.0,0.956,1.0,1.0	0.011
78	"ENSMUSG00000021911.16"	"Parg"	chr14	+	32262683	32262831	32258077	32258153	32271629	32271708	78	210,87,139,88	0,1,0,0	106,106,109,135	0,0,0,0	187	39	1	1.0	1.0,0.948,1.0,1.0	1.0,1.0,1.0,1.0	-0.013
79	"ENSMUSG00000006850.7"	"Tmco6"	chr18	+	36741051	36741146	36739154	36739341	36741661	36741829	79	39,29,43,36	0,2,0,0	33,48,27,40	0,0,0,0	134	39	1	1.0	1.0,0.808,1.0,1.0	1.0,1.0,1.0,1.0	-0.048
81	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47500793	47500870	47472560	47472717	47504985	47505132	81	19,18,23,28	2,3,0,0	5,3,4,22	0,0,1,0	116	39	0.185724905875	0.949341613695	0.762,0.669,1.0,1.0	1.0,1.0,0.574,1.0	-0.036
82	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47500793	47500870	47472560	47472717	47526204	47526314	82	22,19,17,28	0,6,6,0	6,3,6,25	4,4,1,7	116	39	0.014547926386	0.173011307477	1.0,0.516,0.488,1.0	0.335,0.201,0.669,0.546	0.313
83	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47500793	47500870	47472560	47472717	47529174	47529341	83	19,16,24,29	6,1,0,3	5,3,4,22	1,0,2,0	116	39	0.0158368520779	0.182863969231	0.516,0.843,1.0,0.765	0.627,1.0,0.402,1.0	0.024
84	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47504985	47505132	47472602	47472717	47526204	47526314	84	19,20,26,5	0,6,6,0	2,25,7,15	4,4,1,7	186	39	0.0602652005997	0.448869474774	1.0,0.411,0.476,1.0	0.095,0.567,0.595,0.31	0.33
85	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47504985	47505132	47472602	47472717	47529174	47529305	85	15,20,16,5	6,1,0,3	2,25,7,13	1,0,2,0	186	39	0.0112841566773	0.145142188146	0.344,0.807,1.0,0.259	0.295,1.0,0.423,1.0	-0.077
86	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47504985	47505132	47500793	47500870	47526204	47526314	86	17,19,32,6	3,3,0,1	2,25,6,15	1,0,2,3	186	39	0.619200311063	1.0	0.543,0.57,1.0,0.557	0.295,1.0,0.386,0.512	0.119
87	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47504985	47505132	47500793	47500870	47529174	47529305	87	13,19,22,6	0,0,7,2	2,25,6,13	0,0,0,0	186	39	0.000264769126844	0.0087888866855	1.0,1.0,0.397,0.386	1.0,1.0,1.0,1.0	-0.304
88	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47507264	47507446	47504985	47505132	47526204	47526236	88	13,16,4,0	4,0,10,0	8,31,5,0	0,0,0,2	221	39	1	1.0	0.364,1.0,0.066,NA	1.0,1.0,1.0,0.0	-0.273
91	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47509056	47509229	47507264	47507446	47526204	47526314	91	0,0,0,0	4,0,0,0	0,5,0,0	0,0,2,0	212	39	1	1.0	0.0,NA,NA,NA	NA,1.0,0.0,NA	-0.5
92	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47526204	47526314	47472618	47472717	47529174	47529270	92	53,16,34,30	6,1,0,3	33,29,29,41	1,0,2,0	149	39	0.000317155915869	0.0101536419618	0.698,0.807,1.0,0.724	0.896,1.0,0.791,1.0	-0.114
93	"ENSMUSG00000037536.14"	"Fbxo34"	chr14	+	47526204	47526314	47500793	47500870	47529174	47529270	93	56,13,28,31	0,0,7,2	30,25,30,37	0,0,0,0	149	39	0.000189716994215	0.00693897855377	1.0,1.0,0.511,0.802	1.0,1.0,1.0,1.0	-0.172
95	"ENSMUSG00000034341.17"	"Wbp2"	chr11	-	116080545	116080680	116080221	116080344	116081231	116081324	95	257,196,282,141	5,3,15,2	179,227,128,224	5,13,12,9	174	39	0.0265135681837	0.261225479155	0.92,0.936,0.808,0.94	0.889,0.796,0.705,0.848	0.092
98	"ENSMUSG00000039055.4"	"Eme1"	chr11	-	94647290	94647406	94645815	94646005	94647627	94647748	98	128,84,106,79	0,0,0,0	58,81,64,83	0,0,0,1	155	39	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.954	0.012
99	"ENSMUSG00000039055.4"	"Eme1"	chr11	-	94650222	94651023	94650007	94650138	94653695	94653964	99	1144,527,705,405	0,5,3,4	497,702,441,602	0,5,4,0	840	39	0.391932641466	1.0	1.0,0.83,0.916,0.825	1.0,0.867,0.837,1.0	-0.033
100	"ENSMUSG00000085984.7"	"RP23-404O10.2"	chr14	-	66296492	66296677	66295954	66296144	66296808	66296940	100	0,0,2,0	0,0,0,0	0,0,0,4	2,0,0,0	224	39	1	1.0	NA,NA,1.0,NA	0.0,NA,NA,1.0	0.5
101	"ENSMUSG00000021067.8"	"Sav1"	chr12	-	69969069	69969213	69965011	69966347	69984208	69984652	101	151,76,126,64	0,0,0,0	77,187,99,94	1,0,0,0	183	39	1	1.0	1.0,1.0,1.0,1.0	0.943,1.0,1.0,1.0	0.014
102	"ENSMUSG00000021067.8"	"Sav1"	chr12	-	69975967	69976238	69969069	69969213	69984208	69984652	102	262,145,317,163	0,1,0,0	141,251,164,221	0,5,1,2	310	39	0.0190070333626	0.206366579478	1.0,0.948,1.0,1.0	1.0,0.863,0.954,0.933	0.049
104	"ENSMUSG00000003131.7"	"Pafah1b2"	chr9	-	45983850	45984039	45978655	45978729	45984704	45984827	104	0,0,4,0	24,31,2,10	0,0,1,0	23,28,14,8	228	39	0.686548347734	1.0	0.0,0.0,0.255,0.0	0.0,0.0,0.012,0.0	0.061
105	"ENSMUSG00000033389.16"	"Arhgap44"	chr11	-	65005453	65005505	65002038	65003450	65008062	65008440	105	6,1,7,5	0,0,0,2	3,8,3,0	0,2,0,0	91	39	1	1.0	1.0,1.0,1.0,0.517	1.0,0.632,1.0,NA	0.002
111	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70895915	70896045	70895378	70895709	70896132	70896180	111	10142,5365,7733,4949	5,0,14,0	5580,6444,4916,6561	1,2,3,4	169	39	1	1.0	0.998,1.0,0.992,1.0	0.999,0.999,0.997,0.997	-0.0
112	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70895915	70896045	70895378	70895709	70897358	70897396	112	6694,3540,5195,3228	5,0,0,0	3751,4273,3307,4358	0,3,0,0	169	39	1	1.0	0.997,1.0,1.0,1.0	1.0,0.997,1.0,1.0	0.0
113	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70896132	70896180	70895599	70895709	70897358	70897399	113	1264,589,757,493	5,0,0,0	595,721,558,692	0,3,0,0	87	39	1	1.0	0.991,1.0,1.0,1.0	1.0,0.991,1.0,1.0	0.0
114	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70896132	70896180	70895915	70896045	70897358	70897399	114	4712,2414,3281,2214	5,0,0,0	2423,2890,2164,2891	0,0,0,0	87	39	1	1.0	0.998,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.0
115	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70896132	70896312	70895378	70895709	70897358	70897396	115	4737,2389,3299,2135	5,0,0,0	2287,2652,2066,2868	0,3,0,0	219	39	1	1.0	0.994,1.0,1.0,1.0	1.0,0.994,1.0,1.0	0.0
116	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70896132	70896312	70895599	70896045	70897358	70897396	116	8185,4214,5823,3856	5,0,0,0	4115,4821,3672,5067	0,0,0,0	219	39	1	1.0	0.997,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
117	"ENSMUSG00000045128.9"	"Rpl18a"	chr8	-	70896145	70896312	70895915	70896045	70897358	70897400	117	3452,1794,2542,1642	5,0,0,0	1681,1925,1501,2154	0,0,0,0	206	39	1	1.0	0.992,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
120	"ENSMUSG00000013089.15"	"Etv5"	chr16	-	22401671	22401931	22399319	22399379	22411632	22411920	120	339,229,424,228	0,3,0,0	328,290,262,321	0,0,0,0	299	39	1	1.0	1.0,0.909,1.0,1.0	1.0,1.0,1.0,1.0	-0.023
122	"ENSMUSG00000013089.15"	"Etv5"	chr16	-	22436019	22436067	22435876	22435927	22436200	22436288	122	166,122,250,160	0,0,0,0	150,186,136,142	1,0,0,0	87	39	1	1.0	1.0,1.0,1.0,1.0	0.985,1.0,1.0,1.0	0.004
124	"ENSMUSG00000013089.15"	"Etv5"	chr16	-	22437271	22437345	22436437	22436560	22439516	22439570	124	0,0,0,0	19,7,45,31	1,0,0,0	22,24,27,46	113	39	1	1.0	0.0,0.0,0.0,0.0	0.015,0.0,0.0,0.0	-0.004
128	"ENSMUSG00000042216.13"	"Sgsm1"	chr5	-	113277508	113277673	113276033	113276172	113279132	113279265	128	4,0,9,0	0,0,10,0	0,0,4,13	5,4,2,0	204	39	1	1.0	1.0,NA,0.147,NA	0.0,0.0,0.277,1.0	0.254
132	"ENSMUSG00000041064.13"	"Pif1"	chr9	+	65589214	65589340	65589004	65589137	65589450	65589604	132	37,37,39,5	0,3,0,0	17,19,25,34	2,0,0,0	165	39	1	1.0	1.0,0.745,1.0,1.0	0.668,1.0,1.0,1.0	0.019
133	"ENSMUSG00000041064.13"	"Pif1"	chr9	+	65591686	65591859	65589947	65590054	65592123	65592230	133	30,18,26,6	0,0,0,0	24,48,31,53	1,0,0,0	212	39	1	1.0	1.0,1.0,1.0,1.0	0.815,1.0,1.0,1.0	0.046
134	"ENSMUSG00000041064.13"	"Pif1"	chr9	+	65591719	65591859	65589947	65590054	65592123	65592230	134	25,17,36,7	0,0,0,0	30,40,22,63	1,0,0,0	179	39	1	1.0	1.0,1.0,1.0,1.0	0.867,1.0,1.0,1.0	0.033
135	"ENSMUSG00000041064.13"	"Pif1"	chr9	+	65593456	65593602	65593261	65593349	65594386	65594578	135	68,30,50,9	1,0,0,0	29,57,40,72	0,0,0,0	185	39	1	1.0	0.935,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.016
136	"ENSMUSG00000024413.13"	"Npc1"	chr18	-	12223032	12223155	12217993	12221912	12236180	12236326	136	62,47,54,34	0,0,0,0	38,45,32,26	2,0,0,0	162	39	1	1.0	1.0,1.0,1.0,1.0	0.821,1.0,1.0,1.0	0.045
137	"ENSMUSG00000011958.17"	"Bnip2"	chr9	+	69998247	69998333	69997080	69997257	69999093	69999158	137	0,0,6,0	28,12,12,23	5,3,5,5	19,13,14,18	125	39	0.00124359221288	0.0288175598432	0.0,0.0,0.135,0.0	0.076,0.067,0.1,0.08	-0.047
138	"ENSMUSG00000011958.17"	"Bnip2"	chr9	+	70004305	70004341	70003568	70003667	70007063	70008317	138	6,3,0,2	36,36,46,33	5,6,3,3	31,58,12,8	75	39	0.0493607262451	0.40020393155	0.08,0.042,0.0,0.031	0.077,0.051,0.115,0.163	-0.063
140	"ENSMUSG00000028256.16"	"Odf2l"	chr3	+	145127022	145127151	145126092	145126225	145127830	145127890	140	20,10,32,9	0,5,0,5	12,22,4,27	0,1,1,0	168	39	0.000801003526791	0.0207279450194	1.0,0.317,1.0,0.295	1.0,0.836,0.481,1.0	-0.176
142	"ENSMUSG00000028256.16"	"Odf2l"	chr3	+	145145875	145145953	145144311	145144416	145148530	145148616	142	2,4,2,0	4,2,8,3	6,5,2,0	4,14,3,2	117	39	0.32553598133	1.0	0.143,0.4,0.077,0.0	0.333,0.106,0.182,0.0	-0.0
143	"ENSMUSG00000028256.16"	"Odf2l"	chr3	+	145146762	145146921	145144311	145144416	145148530	145148616	143	4,4,0,0	4,2,8,3	3,0,0,0	4,14,3,2	198	39	0.0661134429468	0.477490028652	0.165,0.283,0.0,0.0	0.129,0.0,0.0,0.0	0.08
145	"ENSMUSG00000040613.14"	"Apobec1"	chr6	-	122588144	122588172	122581352	122581750	122591086	122591204	145	4,9,11,3	0,0,0,5	8,0,2,8	0,0,0,0	67	39	1	1.0	1.0,1.0,1.0,0.259	1.0,NA,1.0,1.0	-0.185
152	"ENSMUSG00000029772.17"	"Ahcyl2"	chr6	+	29820328	29820634	29799438	29799584	29863142	29863251	152	6,0,8,8	0,0,4,0	5,0,7,24	1,0,0,0	345	39	1	1.0	1.0,NA,0.184,1.0	0.361,NA,1.0,1.0	-0.059
155	"ENSMUSG00000039737.11"	"Prkrip1"	chr5	-	136194296	136194397	136189551	136189619	136197779	136197858	155	66,60,88,47	0,0,3,0	74,77,79,99	0,0,0,0	140	39	1	1.0	1.0,1.0,0.891,1.0	1.0,1.0,1.0,1.0	-0.027
156	"ENSMUSG00000039737.11"	"Prkrip1"	chr5	-	136195077	136195130	136194296	136194397	136197779	136197858	156	0,4,0,0	28,25,32,12	1,0,0,0	22,27,20,44	92	39	1	1.0	0.0,0.064,0.0,0.0	0.019,0.0,0.0,0.0	0.011
157	"ENSMUSG00000039737.11"	"Prkrip1"	chr5	-	136195077	136195151	136194296	136194397	136197779	136197822	157	0,4,0,2	28,25,32,12	1,0,0,5	22,27,20,44	113	39	0.620209328198	1.0	0.0,0.052,0.0,0.054	0.015,0.0,0.0,0.038	0.013
158	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918276	79918476	79915806	79918050	79921371	79921438	158	658,487,654,368	1,0,0,0	539,560,314,482	0,0,0,0	239	39	1	1.0	0.991,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.002
159	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79918825	79918109	79918476	79921371	79921438	159	264,204,309,197	1,0,0,0	236,233,165,178	0,0,0,0	112	39	1	1.0	0.989,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.003
160	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79918927	79918416	79918476	79921371	79921438	160	304,186,254,201	1,0,0,0	226,254,142,212	0,0,0,0	214	39	1	1.0	0.982,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
161	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79918752	79919104	79915809	79918476	79921371	79921438	161	449,223,322,256	1,0,0,0	331,326,218,321	0,0,0,0	391	39	1	1.0	0.978,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
163	"ENSMUSG00000053411.16"	"Cbx7"	chr15	-	79930585	79930629	79923471	79923537	79970868	79971118	163	146,107,220,136	3,3,4,0	189,116,115,131	2,0,0,1	83	39	0.105589565774	0.654015976464	0.958,0.944,0.963,1.0	0.978,1.0,1.0,0.984	-0.024
165	"ENSMUSG00000026883.17"	"Dab2ip"	chr2	+	35721260	35721413	35719852	35720741	35723028	35723222	165	133,144,160,83	0,0,0,0	85,79,83,71	0,4,0,1	192	39	0.548367541765	1.0	1.0,1.0,1.0,1.0	1.0,0.8,1.0,0.935	0.066
167	"ENSMUSG00000032415.14"	"Ube2cbp"	chr9	-	86372340	86372479	86307305	86307876	86422840	86423004	167	43,28,17,18	0,0,2,0	13,33,15,17	2,0,0,0	178	39	1	1.0	1.0,1.0,0.651,1.0	0.587,1.0,1.0,1.0	0.016
169	"ENSMUSG00000002833.11"	"Hdgfrp2"	chr17	+	56097881	56097985	56097234	56097526	56098483	56098557	169	360,233,336,216	3,0,0,0	221,257,182,283	0,0,0,0	143	39	1	1.0	0.97,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.008
171	"ENSMUSG00000060538.14"	"Tmem219"	chr7	-	126891602	126891832	126886221	126886315	126896748	126896876	171	44,33,62,24	0,0,0,0	24,62,20,26	2,0,0,0	269	39	1	1.0	1.0,1.0,1.0,1.0	0.635,1.0,1.0,1.0	0.091
172	"ENSMUSG00000060538.14"	"Tmem219"	chr7	-	126896748	126896938	126890980	126891832	126897025	126897224	172	64,63,82,55	0,0,1,0	51,77,46,33	0,4,0,0	229	39	0.668862476666	1.0	1.0,1.0,0.933,1.0	1.0,0.766,1.0,1.0	0.042
173	"ENSMUSG00000060538.14"	"Tmem219"	chr7	-	126896748	126896938	126890980	126891832	126898223	126898281	173	54,50,75,50	6,1,0,0	47,62,39,24	1,1,0,0	229	39	0.0135055750979	0.163591119641	0.605,0.895,1.0,1.0	0.889,0.913,1.0,1.0	-0.076
174	"ENSMUSG00000060538.14"	"Tmem219"	chr7	-	126897025	126897224	126891602	126891832	126898223	126898253	174	75,17,64,28	6,1,0,0	38,49,34,37	1,1,0,0	238	39	0.00956947949283	0.129445004627	0.672,0.736,1.0,1.0	0.862,0.889,1.0,1.0	-0.086
176	"ENSMUSG00000060538.14"	"Tmem219"	chr7	-	126897025	126897227	126891602	126891832	126898223	126898276	176	80,18,64,28	6,1,0,0	39,51,29,39	1,1,0,0	241	39	0.00976883460165	0.131239518447	0.683,0.744,1.0,1.0	0.863,0.892,1.0,1.0	-0.082
179	"ENSMUSG00000069170.14"	"Adgrv1"	chr13	-	81424222	81424397	81422128	81422264	81427602	81427746	179	1,0,1,7	0,0,0,0	0,10,4,0	0,4,0,0	214	39	1	1.0	1.0,NA,1.0,1.0	NA,0.313,1.0,NA	0.344
