chr19	3979617	3980005	1	1	1	1	0	50
chr19	3986612	3986822	1	1	0	5	0	51
chr19	3986612	3987050	1	1	0	1	0	25
chr19	3986952	3987050	1	1	0	4	0	56
chr19	3987306	3987730	1	1	1	27	0	74
chr19	3987924	3988137	1	1	1	23	0	70
chr19	3988232	3988397	1	1	1	13	0	64
chr19	3988506	3988605	1	1	1	14	0	74
chr19	3988716	3989652	1	1	1	11	0	75
chr19	4000848	4001195	1	1	1	13	0	70
chr19	4000848	4001627	1	1	0	1	0	27
chr19	4001329	4001627	1	1	1	25	0	70
chr19	4001706	4001795	1	1	1	25	0	69
chr19	4001852	4003442	1	1	0	1	0	56
chr19	4002399	4002809	1	3	0	1	0	57
chr19	4003402	4003510	1	1	1	1	0	16
chr19	4003815	4003944	1	1	1	4	0	68
chr19	4004025	4004095	1	1	1	1	0	51
chr19	4004168	4004322	1	1	1	2	0	45
chr19	4004433	4004512	1	1	1	4	0	20
chr19	4004649	4004762	1	1	1	4	0	54
chr19	4004817	4006109	1	1	1	1	0	3
chr19	4006268	4006357	1	1	1	3	0	71
chr19	4006440	4006551	1	1	1	5	0	64
chr19	4006649	4006718	1	1	1	4	0	70
chr19	4007666	4007769	2	2	1	71	0	75
chr19	4007916	4008047	2	2	1	129	0	74
chr19	4008130	4008342	2	2	1	162	0	75
chr19	4008510	4008593	2	2	1	111	0	73
chr19	4008807	4009343	2	2	1	120	0	75
chr19	4009530	4009825	2	2	0	2	0	62
chr19	4009534	4009825	2	2	1	138	0	73
chr19	4010010	4011101	2	2	1	159	1	75
chr19	4011273	4011345	2	2	1	156	0	74
chr19	4011425	4012550	2	2	1	1	0	39
chr19	4011429	4012550	2	2	1	192	0	75
chr19	4011429	4012577	2	2	1	1	0	4
chr19	4035662	4035823	2	2	1	317	357	75
chr19	4035932	4036687	2	2	1	523	8	75
chr19	4036792	4037103	2	2	1	282	25	75
chr19	4037192	4037289	2	2	1	434	106	74
chr19	4037192	4037291	2	2	0	1	0	57
chr19	4037397	4037584	2	2	1	532	0	39
chr19	4037472	4037584	2	2	0	2	0	36
chr19	4037621	4037862	2	2	1	388	0	36
chr19	4040540	4040707	2	2	1	27	357	75
chr19	4040816	4040981	2	2	1	4	8	64
chr19	4041086	4041397	2	2	1	11	25	58
chr19	4041486	4041583	2	2	1	21	106	73
chr19	4041691	4041902	2	2	1	2	0	29
chr19	4041939	4042566	2	2	0	2	0	36
chr19	4042672	4045923	2	2	0	1	0	15
chr19	4081608	4082659	1	1	1	4	0	17
chr19	4082868	4084086	1	1	0	1	0	32
chr19	4082868	4084877	1	1	1	9	0	31
chr19	4084246	4084877	1	1	1	1	0	31
chr19	4084909	4085558	1	1	1	10	0	31
chr19	4085694	4086217	1	1	1	8	0	35
chr19	4086328	4086447	1	1	1	7	0	71
chr19	4086596	4087110	1	1	1	3	0	16
chr19	4086596	4087215	1	1	1	1	0	7
chr19	4097213	4097323	2	2	0	1	0	44
chr19	4097508	4097816	1	1	1	50	0	73
chr19	4097734	4097816	1	1	1	4	0	36
chr19	4097908	4098004	1	1	1	6	0	67
chr19	4097918	4098004	1	1	1	38	0	74
chr19	4098138	4098497	1	1	1	57	1	75
chr19	4100214	4101143	1	1	1	110	0	74
chr19	4100515	4101143	1	1	1	2	0	59
chr19	4101263	4101851	1	1	0	1	0	26
chr19	4101263	4102672	1	1	1	113	0	75
chr19	4102888	4102974	1	1	1	137	0	75
chr19	4103097	4103260	1	1	1	99	0	75
chr19	4103486	4104813	1	1	1	63	0	70
chr19	4105141	4105229	1	1	1	76	1	75
chr19	4105141	4105246	1	1	0	1	0	13
chr19	4105326	4105414	1	1	1	103	1	75
chr19	4105326	4105417	1	1	0	1	0	74
chr19	4105523	4106563	1	1	1	99	0	63
chr19	4106626	4106711	1	3	1	81	0	67
chr19	4106630	4106711	1	1	0	3	0	66
chr19	4106630	4107785	1	1	0	2	0	67
chr19	4106963	4107785	1	1	1	82	0	73
chr19	4107105	4107785	1	1	0	1	0	43
chr19	4107962	4108085	1	1	0	4	0	64
chr19	4107976	4108085	1	1	1	52	0	74
chr19	4108194	4108422	1	1	1	44	0	74
chr19	4108304	4108422	1	1	0	1	0	68
chr19	4108581	4108664	1	1	1	120	1	74
chr19	4108868	4109825	1	1	1	103	0	75
chr19	4109997	4110494	1	1	1	108	0	75
chr19	4110660	4110841	1	1	1	127	0	75
chr19	4110660	4110947	1	1	1	6	0	43
chr19	4110991	4111075	1	1	0	1	0	31
chr19	4110991	4111078	1	1	1	117	0	74
chr19	4111190	4111581	1	1	1	119	0	73
chr19	4111618	4111865	1	1	0	1	0	36
chr19	4111699	4111865	1	1	1	80	0	75
chr19	4112015	4112100	1	1	1	81	0	74
chr19	4112222	4112326	1	1	0	3	0	70
chr19	4112251	4112326	1	1	1	124	0	74
chr19	4112511	4112661	1	1	1	1	0	63
chr19	4112511	4112747	1	1	1	51	1	75
chr19	4112877	4113484	1	1	1	84	0	75
chr19	4112877	4113554	1	1	0	2	0	53
chr19	4114797	4115080	2	2	1	80	0	75
chr19	4115217	4115319	2	2	0	1	0	63
chr19	4115223	4115319	2	2	1	111	0	75
chr19	4115497	4115981	2	2	1	134	0	75
chr19	4116171	4118086	2	2	1	110	1	73
chr19	4116171	4121335	2	2	0	1	0	28
chr19	4118267	4121335	2	2	1	167	1	75
chr19	4121546	4125729	2	2	1	8	0	46
chr19	4121546	4125777	2	2	1	2	0	61
chr19	4126041	4126041	0	0	1	42	0	75
chr19	4126201	4126535	1	1	0	2	0	43
chr19	4126201	4126708	1	1	0	1	0	44
chr19	4126201	4127056	1	1	1	42	0	74
chr19	4126679	4127056	1	1	0	2	0	61
chr19	4127122	4127549	1	1	1	35	0	68
chr19	4127133	4127549	1	1	1	7	0	73
chr19	4127640	4127759	1	1	1	42	0	73
chr19	4127640	4131228	1	1	1	1	0	13
chr19	4127837	4131030	1	1	1	9	0	45
chr19	4127837	4131228	1	1	1	31	1	54
chr19	4131076	4131228	1	1	1	17	0	45
chr19	4131283	4131361	1	1	1	48	1	56
chr19	4136016	4136113	2	2	1	1	0	14
chr19	4148723	4149341	1	1	1	7	0	62
chr19	4148730	4149341	1	1	0	25	0	73
chr19	4148737	4149341	1	1	1	57	0	74
chr19	4149545	4149862	1	1	1	68	0	75
chr19	4149986	4150089	1	1	1	95	0	75
chr19	4149986	4150265	1	1	0	4	0	75
chr19	4150090	4150265	1	1	0	1	0	69
chr19	4150220	4150439	1	1	1	98	0	75
chr19	4150220	4150481	1	1	0	1	0	31
chr19	4150622	4150706	1	1	1	120	0	75
chr19	4150626	4150706	1	1	0	2	0	74
chr19	4150827	4151394	1	1	1	106	0	75
chr19	4150827	4152521	1	1	0	1	0	64
chr19	4151500	4151579	1	1	1	192	0	75
chr19	4151703	4152521	1	1	0	1	0	50
chr19	4151726	4152521	1	1	1	112	0	73
chr19	4152580	4153226	1	1	1	92	0	58
chr19	4153452	4153596	1	1	0	1	0	68
chr19	4153491	4153596	1	1	1	87	0	71
chr19	4157200	4157481	2	2	1	54	0	74
chr19	4157560	4157681	2	2	0	1	0	47
chr19	4157595	4157681	2	2	1	44	0	73
chr19	4157790	4157878	2	2	1	42	0	74
chr19	4157957	4158065	2	2	1	33	0	74
chr19	4158129	4158609	2	2	1	35	0	63
chr19	4158364	4158609	2	2	1	1	0	50
chr19	4158367	4158609	2	2	0	1	0	75
chr19	4158718	4158828	2	4	1	32	0	73
chr19	4158920	4159002	2	2	1	49	0	75
chr19	4159094	4159226	2	2	1	40	0	73
chr19	4159328	4159402	2	2	1	38	0	63
chr19	4159328	4161067	2	2	0	1	0	50
chr19	4159461	4161067	2	2	1	34	0	58
chr19	4159706	4161067	2	2	1	3	0	10
chr19	4161216	4162259	2	2	1	36	0	74
chr19	4162329	4162602	2	2	1	33	0	69
chr19	4162724	4162821	2	2	1	37	0	41
chr19	4162863	4163167	2	2	1	33	0	48
chr19	4166565	4169527	2	2	1	3	0	65
chr19	4169809	4169898	2	2	1	1	0	51
chr19	4170131	4170825	2	2	1	3	0	70
chr19	4170912	4170995	2	2	1	2	0	14
chr19	4171171	4171411	2	2	1	2	0	16
chr19	4171742	4172583	1	1	1	1	0	29
chr19	4171900	4172145	2	2	1	3	0	55
chr19	4172236	4172958	2	2	1	2	0	21
chr19	4173221	4175004	2	2	1	4	0	27
chr19	4175032	4175393	2	2	1	3	0	27
chr19	4185074	4185351	2	2	1	1	0	28
chr19	4188132	4188245	2	2	1	3	0	43
chr19	4189055	4189212	2	2	0	1	0	69
chr19	4189320	4189405	2	2	1	2	0	56
chr19	4189514	4189863	2	2	1	1	0	51
chr19	4189964	4190663	2	2	1	3	0	57
chr19	4190836	4191018	2	2	1	3	0	57
chr19	4192262	4192694	2	2	0	1	0	57
chr19	4192272	4192744	1	1	1	686	1	75
chr19	4192272	4192749	1	1	0	1	0	67
chr19	4192877	4193021	1	1	1	618	0	75
chr19	4192877	4193117	1	1	0	1	0	21
chr19	4193253	4193766	1	1	1	515	1	75
chr19	4193253	4193835	1	1	0	2	0	36
chr19	4193872	4194466	1	1	1	465	0	75
chr19	4194691	4194771	1	1	1	427	0	75
chr19	4194907	4194981	1	1	1	633	0	75
chr19	4196083	4196180	2	2	1	19	0	72
chr19	4196383	4197112	2	2	1	29	0	70
chr19	4197251	4197338	2	2	1	23	0	65
chr19	4197404	4197476	2	2	1	17	0	65
chr19	4197587	4197670	2	2	1	9	0	68
chr19	4197781	4200271	2	2	1	8	0	68
chr19	4200372	4200464	2	2	1	7	0	57
chr19	4200580	4200928	2	2	1	16	0	67
chr19	4201058	4201328	2	2	1	11	0	72
chr19	4201248	4201328	2	2	0	1	0	43
chr19	4201400	4201482	2	2	1	15	0	75
chr19	4214501	4220177	1	1	1	2	0	56
chr19	4215166	4220177	1	1	0	1	0	24
chr19	4220345	4221600	1	1	0	2	0	73
chr19	4220345	4222073	1	1	1	2	0	65
chr19	4232189	4232462	1	1	1	45	0	75
chr19	4232553	4232747	1	1	1	63	0	71
chr19	4232860	4233213	1	1	1	75	0	75
chr19	4262633	4263546	2	2	1	13	0	74
chr19	4263818	4263907	2	2	1	21	0	71
chr19	4263985	4264313	2	2	0	1	0	58
chr19	4264109	4264313	2	2	1	10	0	73
chr19	4264461	4265102	2	2	1	10	0	47
chr19	4265150	4265291	2	2	1	10	0	47
chr19	4265421	4265609	2	2	1	8	0	65
chr19	4265704	4265809	2	2	1	9	0	50
chr19	4265999	4266106	2	2	1	4	0	40
chr19	4266173	4266374	2	2	1	7	0	47
chr19	4266447	4266521	2	2	1	8	0	53
chr19	4266638	4267746	2	2	1	11	0	62
chr19	4267979	4268544	2	2	1	5	0	56
chr19	4268586	4269014	2	2	1	8	0	41
chr19	4270550	4270793	2	2	1	15	0	73
chr19	4270550	4270947	2	2	0	1	0	40
chr19	4270886	4270965	2	2	1	22	0	67
chr19	4271130	4271218	2	2	1	24	0	58
chr19	4271219	4271441	2	2	0	1	0	47
chr19	4271334	4271441	2	2	0	1	0	19
chr19	4271336	4271441	2	2	1	22	0	60
chr19	4271600	4272569	2	2	1	15	0	73
chr19	4272701	4272799	2	2	1	33	0	64
chr19	4272862	4273010	2	2	0	3	0	62
chr19	4272862	4273020	2	2	1	27	0	62
chr19	4273103	4273535	2	4	1	19	0	67
chr19	4273603	4280536	2	2	1	10	0	67
chr19	4280727	4280936	2	2	1	23	0	71
chr19	4281081	4281162	2	2	1	18	0	46
chr19	4281209	4281917	2	2	1	14	0	46
chr19	4282043	4282168	2	2	1	13	0	54
chr19	4282305	4282880	2	2	1	22	0	62
chr19	4287265	4287352	2	2	1	131	0	75
chr19	4287464	4287557	2	2	0	6	0	67
chr19	4287467	4287557	2	2	1	190	0	75
chr19	4287695	4287822	2	2	1	179	0	75
chr19	4287986	4288411	2	2	1	86	0	73
chr19	4287986	4288591	2	2	1	31	0	68
chr19	4288508	4288591	2	2	1	100	0	68
chr19	4288659	4289312	2	2	1	129	1	67
chr19	4289414	4289672	2	2	1	109	0	68
chr19	4289740	4289897	2	2	1	162	0	67
chr19	4289740	4290073	2	2	0	2	0	51
chr19	4290006	4290073	2	2	1	139	0	75
chr19	4290169	4290394	2	2	1	157	0	75
chr19	4290526	4290603	2	2	1	170	0	74
chr19	4290683	4290771	2	2	1	154	0	75
chr19	4290872	4291238	2	2	1	100	0	75
chr19	4290872	4291589	2	2	0	1	0	48
chr19	4291331	4291589	2	2	1	152	0	54
chr19	4291642	4292169	2	2	1	144	0	56
chr19	4292232	4292361	2	2	1	131	0	62
chr19	4292437	4292543	2	2	1	104	0	75
chr19	4292646	4292766	2	2	1	125	1	75
chr19	4292841	4294849	2	2	1	116	1	74
chr19	4294927	4305901	2	2	1	125	1	74
chr19	4319282	4320151	2	2	1	81	0	75
chr19	4320368	4320897	2	2	1	100	0	75
chr19	4321057	4322386	2	2	1	96	0	74
chr19	4322551	4324336	2	2	1	80	0	73
chr19	4322551	4324785	2	2	0	1	0	37
chr19	4325047	4326808	2	2	1	56	0	75
chr19	4326561	4326808	2	2	0	1	0	14
chr19	4326899	4328127	2	2	1	59	0	75
chr19	4326899	4328952	2	2	0	1	0	44
chr19	4328260	4328952	2	2	1	71	0	75
chr19	4329223	4331185	2	2	1	76	0	74
chr19	4331270	4332440	2	2	1	2	0	45
chr19	4331270	4333642	2	2	1	24	0	72
chr19	4331270	4342846	2	2	1	37	0	73
chr19	4332486	4333642	2	2	1	2	0	19
chr19	4343242	4345517	2	2	1	36	0	72
chr19	4345645	4348645	2	2	1	31	0	72
chr19	4348762	4350176	2	2	1	48	0	75
chr19	4350306	4351736	2	2	1	2	0	62
chr19	4350331	4351736	2	2	1	54	0	75
chr19	4351831	4352267	2	2	1	32	0	75
chr19	4352375	4356747	2	2	1	44	0	75
chr19	4356927	4361537	2	2	1	67	0	47
chr19	4356927	4396310	2	2	0	1	0	38
chr19	4361585	4361976	2	2	1	56	0	48
chr19	4362056	4362775	2	2	1	39	0	75
chr19	4362915	4368965	2	2	0	1	0	64
chr19	4362915	4379774	2	2	0	1	0	64
chr19	4362915	4394791	2	2	1	51	0	64
chr19	4362915	4396310	2	2	0	1	0	43
chr19	4369041	4394791	2	2	0	2	0	54
chr19	4394893	4396310	2	2	1	35	0	74
chr19	4394893	4397933	2	2	1	1	0	46
chr19	4394893	4432054	2	2	0	1	0	55
chr19	4426257	4426626	2	2	1	4	0	74
chr19	4426762	4432054	2	2	1	11	0	73
chr19	4432165	4432767	2	2	1	19	0	73
chr19	4432856	4439219	2	2	1	18	0	68
chr19	4510582	4515653	1	1	1	60	0	37
chr19	4515691	4601599	1	1	1	85	0	39
chr19	4601736	4601864	1	1	1	60	0	75
chr19	4602050	4602209	1	1	1	41	0	75
chr19	4602376	4602473	1	1	1	41	0	75
chr19	4602620	4602757	1	1	1	63	0	75
chr19	4602876	4603059	1	1	1	61	0	69
chr19	4603212	4604464	1	1	1	76	0	75
chr19	4604584	4607531	1	1	1	44	0	75
chr19	4607695	4609863	1	1	1	49	0	74
chr19	4610047	4617579	1	1	1	59	0	75
chr19	4612639	4613155	2	2	1	44	0	75
chr19	4614470	4614962	2	2	0	1	0	73
chr19	4614515	4614962	2	2	1	33	0	74
chr19	4615458	4615592	2	2	0	3	0	52
chr19	4615458	4615875	2	2	0	1	0	59
chr19	4617725	4617964	1	1	1	76	0	73
chr19	4618055	4618141	1	1	1	70	0	74
chr19	4618521	4618957	1	1	1	45	0	74
chr19	4619199	4619319	1	1	1	55	0	74
chr19	4619570	4619779	1	1	1	59	0	74
chr19	4620025	4620113	1	1	1	34	0	72
chr19	4620294	4620366	1	1	1	57	0	75
chr19	4620616	4620819	1	1	1	43	0	74
chr19	4620961	4621039	1	1	1	47	0	74
chr19	4623183	4623500	2	2	0	1	0	24
chr19	4623243	4623500	2	2	1	67	0	75
chr19	4623564	4623825	2	2	1	56	0	64
chr19	4623577	4623825	2	2	1	5	0	68
chr19	4623898	4624013	2	2	1	64	0	71
chr19	4624152	4624684	2	2	1	2	0	5
chr19	4624182	4624659	2	2	1	6	0	42
chr19	4624182	4624684	2	2	1	44	0	75
chr19	4624764	4625012	2	2	1	39	0	74
chr19	4625093	4625192	2	2	1	14	0	70
chr19	4625097	4625181	2	2	0	1	0	26
chr19	4625097	4625192	2	2	1	35	0	75
chr19	4625296	4625432	2	2	1	46	0	75
chr19	4649844	4651812	1	1	0	1	0	34
chr19	4724804	4725900	1	1	1	1	0	25
chr19	4725993	4726139	1	1	1	2	0	48
chr19	4726221	4726581	1	1	1	2	0	75
chr19	4729490	4731273	1	1	1	1	0	10
chr19	4734910	4737341	1	1	1	4	0	29
chr19	4737480	4737810	1	1	1	2	0	6
chr19	4738568	4739106	1	1	1	2	0	19
chr19	4739310	4739590	1	1	1	2	0	39
chr19	4739682	4739852	1	1	1	2	0	60
chr19	4740000	4742332	1	1	1	3	0	22
chr19	4742597	4744047	1	1	1	3	0	22
